info,year 1,year 2,year 3,year 4,year 5,model year,model,engine,cost
Financing,2277,1856,1392,883,324,2023,Chevrolet Malibu 1LT 4dr Sedan,1.5L 4cyl Turbo CVT,28789
Depreciation,6692,1689,1598,1874,1775,2023,Chevrolet Malibu 1LT 4dr Sedan,1.5L 4cyl Turbo CVT,28789
Fuel,1735,1787,1841,1896,1953,2023,Chevrolet Malibu 1LT 4dr Sedan,1.5L 4cyl Turbo CVT,28789
Insurance,1370,1418,1468,1519,1572,2023,Chevrolet Malibu 2LT 4dr Sedan,1.5L 4cyl Turbo CVT,33065
Maintenance,221,561,419,966,2014,2023,Chevrolet Malibu 2LT 4dr Sedan,1.5L 4cyl Turbo CVT,33065
Repairs,0,0,133,316,458,2023,Chevrolet Malibu 2LT 4dr Sedan,1.5L 4cyl Turbo CVT,33065
Taxes_Fees,2137,152,136,124,124,2023,Chevrolet Malibu 2LT 4dr Sedan,1.5L 4cyl Turbo CVT,33065
Financing,2615,2132,1599,1014,372,2023,Chevrolet Malibu 2LT 4dr Sedan,1.5L 4cyl Turbo CVT,33065
Depreciation,7190,2001,1893,2221,2102,2023,Chevrolet Malibu 2LT 4dr Sedan,1.5L 4cyl Turbo CVT,33065
Fuel,1735,1787,1841,1896,1953,2023,Chevrolet Malibu 2LT 4dr Sedan,1.5L 4cyl Turbo CVT,33065
Insurance,1297,1342,1389,1438,1488,2023,Chevrolet Malibu LS 4dr Sedan,1.5L 4cyl Turbo CVT,25998
Maintenance,221,561,419,966,1603,2023,Chevrolet Malibu LS 4dr Sedan,1.5L 4cyl Turbo CVT,25998
Repairs,0,0,133,316,458,2023,Chevrolet Malibu LS 4dr Sedan,1.5L 4cyl Turbo CVT,25998
Taxes_Fees,1692,120,108,98,98,2023,Chevrolet Malibu LS 4dr Sedan,1.5L 4cyl Turbo CVT,25998
Financing,2056,1676,1258,797,292,2023,Chevrolet Malibu LS 4dr Sedan,1.5L 4cyl Turbo CVT,25998
Depreciation,5837,1489,1408,1652,1565,2023,Chevrolet Malibu LS 4dr Sedan,1.5L 4cyl Turbo CVT,25998
Fuel,1735,1787,1841,1896,1953,2023,Chevrolet Malibu LS 4dr Sedan,1.5L 4cyl Turbo CVT,25998
Insurance,1303,1349,1396,1445,1495,2023,Chevrolet Malibu RS 4dr Sedan,1.5L 4cyl Turbo CVT,26843
Maintenance,221,561,419,966,1819,2023,Chevrolet Malibu RS 4dr Sedan,1.5L 4cyl Turbo CVT,26843
Repairs,0,0,133,316,458,2023,Chevrolet Malibu RS 4dr Sedan,1.5L 4cyl Turbo CVT,26843
Taxes_Fees,1746,124,111,101,101,2023,Chevrolet Malibu RS 4dr Sedan,1.5L 4cyl Turbo CVT,26843
Financing,2123,1730,1299,823,302,2023,Chevrolet Malibu RS 4dr Sedan,1.5L 4cyl Turbo CVT,26843
Depreciation,4505,1693,1603,1880,1781,2023,Chevrolet Malibu RS 4dr Sedan,1.5L 4cyl Turbo CVT,26843
Fuel,1735,1787,1841,1896,1953,2023,Chevrolet Malibu RS 4dr Sedan,1.5L 4cyl Turbo CVT,26843
Insurance,1218,1261,1305,1350,1398,2023,Chevrolet Suburban LS 4dr SUV,5.3L 8cyl 10A,60745
Maintenance,286,526,515,2254,1004,2023,Chevrolet Suburban LS 4dr SUV,5.3L 8cyl 10A,60745
Repairs,0,0,126,297,433,2023,Chevrolet Suburban LS 4dr SUV,5.3L 8cyl 10A,60745
Taxes_Fees,4659,332,298,270,270,2023,Chevrolet Suburban LS 4dr SUV,5.3L 8cyl 10A,60745
Financing,5847,4765,3575,2268,831,2023,Chevrolet Suburban LS 4dr SUV,5.3L 8cyl 10A,60745
Depreciation,11386,7055,6678,7836,7418,2023,Chevrolet Suburban LS 4dr SUV,5.3L 8cyl 10A,60745
Fuel,3061,3152,3247,3344,3445,2023,Chevrolet Suburban LS 4dr SUV,5.3L 8cyl 10A,60745
Insurance,1194,1236,1279,1324,1370,2023,Chevrolet Suburban LS 4dr SUV 4WD,5.3L 8cyl 10A,64795
Maintenance,286,526,515,2013,1004,2023,Chevrolet Suburban LS 4dr SUV 4WD,5.3L 8cyl 10A,64795
Repairs,0,0,126,297,433,2023,Chevrolet Suburban LS 4dr SUV 4WD,5.3L 8cyl 10A,64795
Taxes_Fees,3830,273,245,222,222,2023,Chevrolet Suburban LS 4dr SUV 4WD,5.3L 8cyl 10A,64795
Financing,4805,3915,2938,1864,682,2023,Chevrolet Suburban LS 4dr SUV 4WD,5.3L 8cyl 10A,64795
Depreciation,8470,5905,5590,6559,6209,2023,Chevrolet Suburban LS 4dr SUV 4WD,5.3L 8cyl 10A,64795
Fuel,3061,3152,3247,3344,3445,2023,Chevrolet Suburban LS 4dr SUV 4WD,5.3L 8cyl 10A,64795
Insurance,1213,1255,1299,1345,1392,2023,Chevrolet Suburban LT 4dr SUV,5.3L 8cyl 10A,69518
Maintenance,286,519,515,2031,1004,2023,Chevrolet Suburban LT 4dr SUV,5.3L 8cyl 10A,69518
Repairs,0,0,136,322,468,2023,Chevrolet Suburban LT 4dr SUV,5.3L 8cyl 10A,69518
Taxes_Fees,4085,291,261,237,237,2023,Chevrolet Suburban LT 4dr SUV,5.3L 8cyl 10A,69518
Financing,5125,4177,3133,1988,728,2023,Chevrolet Suburban LT 4dr SUV,5.3L 8cyl 10A,69518
Depreciation,9633,6226,5893,6915,6546,2023,Chevrolet Suburban LT 4dr SUV,5.3L 8cyl 10A,69518
Fuel,3255,3353,3453,3557,3663,2023,Chevrolet Suburban LT 4dr SUV,5.3L 8cyl 10A,69518
Insurance,1209,1251,1295,1340,1387,2023,Chevrolet Suburban LT 4dr SUV 4WD,5.3L 8cyl 10A,72881
Maintenance,286,519,515,2031,1004,2023,Chevrolet Suburban LT 4dr SUV 4WD,5.3L 8cyl 10A,72881
Repairs,0,0,136,322,468,2023,Chevrolet Suburban LT 4dr SUV 4WD,5.3L 8cyl 10A,72881
Taxes_Fees,4593,328,294,266,266,2023,Chevrolet Suburban LT 4dr SUV 4WD,5.3L 8cyl 10A,72881
Financing,5765,4697,3525,2236,819,2023,Chevrolet Suburban LT 4dr SUV 4WD,5.3L 8cyl 10A,72881
Depreciation,11192,6703,6339,7436,7045,2023,Chevrolet Suburban LT 4dr SUV 4WD,5.3L 8cyl 10A,72881
Fuel,3255,3353,3453,3557,3663,2023,Chevrolet Suburban LT 4dr SUV 4WD,5.3L 8cyl 10A,72881
Insurance,1233,1276,1321,1367,1415,2023,Chevrolet Suburban Premier 4dr SUV 4WD,5.3L 8cyl 10A,82073
Maintenance,286,519,515,1934,1004,2023,Chevrolet Suburban Premier 4dr SUV 4WD,5.3L 8cyl 10A,82073
Repairs,0,0,136,322,468,2023,Chevrolet Suburban Premier 4dr SUV 4WD,5.3L 8cyl 10A,82073
Taxes_Fees,5171,369,331,300,300,2023,Chevrolet Suburban Premier 4dr SUV 4WD,5.3L 8cyl 10A,82073
Financing,6492,5290,3969,2518,923,2023,Chevrolet Suburban Premier 4dr SUV 4WD,5.3L 8cyl 10A,82073
Depreciation,15682,6116,5786,6786,6427,2023,Chevrolet Suburban Premier 4dr SUV 4WD,5.3L 8cyl 10A,82073
Fuel,3255,3353,3453,3557,3663,2023,Chevrolet Suburban Premier 4dr SUV 4WD,5.3L 8cyl 10A,82073
Insurance,1218,1261,1305,1350,1398,2023,Chevrolet Suburban RST 4dr SUV,5.3L 8cyl 10A,73922
Maintenance,286,526,515,2042,1004,2023,Chevrolet Suburban RST 4dr SUV,5.3L 8cyl 10A,73922
Repairs,0,0,126,297,433,2023,Chevrolet Suburban RST 4dr SUV,5.3L 8cyl 10A,73922
Taxes_Fees,5001,357,320,290,290,2023,Chevrolet Suburban RST 4dr SUV,5.3L 8cyl 10A,73922
Financing,6277,5116,3838,2435,892,2023,Chevrolet Suburban RST 4dr SUV,5.3L 8cyl 10A,73922
Depreciation,8113,8652,8190,9604,9099,2023,Chevrolet Suburban RST 4dr SUV,5.3L 8cyl 10A,73922
Fuel,3061,3152,3247,3344,3445,2023,Chevrolet Suburban RST 4dr SUV,5.3L 8cyl 10A,73922
Insurance,1233,1276,1321,1367,1415,2023,Chevrolet Suburban RST 4dr SUV 4WD,5.3L 8cyl 10A,76660
Maintenance,286,519,515,2447,1004,2023,Chevrolet Suburban RST 4dr SUV 4WD,5.3L 8cyl 10A,76660
Repairs,0,0,136,322,468,2023,Chevrolet Suburban RST 4dr SUV 4WD,5.3L 8cyl 10A,76660
Taxes_Fees,4831,345,309,280,280,2023,Chevrolet Suburban RST 4dr SUV 4WD,5.3L 8cyl 10A,76660
Financing,6064,4941,3707,2352,862,2023,Chevrolet Suburban RST 4dr SUV 4WD,5.3L 8cyl 10A,76660
Depreciation,7591,7394,6997,8205,7775,2023,Chevrolet Suburban RST 4dr SUV 4WD,5.3L 8cyl 10A,76660
Fuel,3255,3353,3453,3557,3663,2023,Chevrolet Suburban RST 4dr SUV 4WD,5.3L 8cyl 10A,76660
Insurance,1233,1276,1321,1367,1415,2023,Chevrolet Suburban Z71 4dr SUV 4WD,5.3L 8cyl 10A,75406
Maintenance,286,519,515,1934,1004,2023,Chevrolet Suburban Z71 4dr SUV 4WD,5.3L 8cyl 10A,75406
Repairs,0,0,136,322,468,2023,Chevrolet Suburban Z71 4dr SUV 4WD,5.3L 8cyl 10A,75406
Taxes_Fees,4752,339,304,276,276,2023,Chevrolet Suburban Z71 4dr SUV 4WD,5.3L 8cyl 10A,75406
Financing,5964,4861,3647,2313,848,2023,Chevrolet Suburban Z71 4dr SUV 4WD,5.3L 8cyl 10A,75406
Depreciation,9364,7146,6763,7932,7511,2023,Chevrolet Suburban Z71 4dr SUV 4WD,5.3L 8cyl 10A,75406
Fuel,3255,3353,3453,3557,3663,2023,Chevrolet Suburban Z71 4dr SUV 4WD,5.3L 8cyl 10A,75406
Insurance,1175,1216,1259,1303,1348,2023,Chevrolet Traverse High Country 4dr SUV,3.6L 6cyl 9A,52627
Maintenance,271,603,431,2162,2568,2023,Chevrolet Traverse High Country 4dr SUV,3.6L 6cyl 9A,52627
Repairs,0,0,126,297,433,2023,Chevrolet Traverse High Country 4dr SUV,3.6L 6cyl 9A,52627
Taxes_Fees,3414,243,218,198,198,2023,Chevrolet Traverse High Country 4dr SUV,3.6L 6cyl 9A,52627
Financing,4163,3392,2545,1615,591,2023,Chevrolet Traverse High Country 4dr SUV,3.6L 6cyl 9A,52627
Depreciation,9718,3953,3739,4386,4154,2023,Chevrolet Traverse High Country 4dr SUV,3.6L 6cyl 9A,52627
Fuel,2478,2552,2628,2707,2789,2023,Chevrolet Traverse High Country 4dr SUV,3.6L 6cyl 9A,52627
Insurance,1284,1329,1375,1424,1473,2023,Chevrolet Traverse High Country 4dr SUV AWD,3.6L 6cyl 9A,54955
Maintenance,271,603,431,2282,2453,2023,Chevrolet Traverse High Country 4dr SUV AWD,3.6L 6cyl 9A,54955
Repairs,0,0,136,322,468,2023,Chevrolet Traverse High Country 4dr SUV AWD,3.6L 6cyl 9A,54955
Taxes_Fees,3561,254,227,206,206,2023,Chevrolet Traverse High Country 4dr SUV AWD,3.6L 6cyl 9A,54955
Financing,4347,3542,2658,1686,617,2023,Chevrolet Traverse High Country 4dr SUV AWD,3.6L 6cyl 9A,54955
Depreciation,13288,3521,3334,3910,3702,2023,Chevrolet Traverse High Country 4dr SUV AWD,3.6L 6cyl 9A,54955
Fuel,2603,2681,2761,2844,2929,2023,Chevrolet Traverse High Country 4dr SUV AWD,3.6L 6cyl 9A,54955
Insurance,1150,1190,1232,1275,1320,2023,Chevrolet Traverse LS 4dr SUV,3.6L 6cyl 9A,34775
Maintenance,271,603,431,1997,2403,2023,Chevrolet Traverse LS 4dr SUV,3.6L 6cyl 9A,34775
Repairs,0,0,126,297,433,2023,Chevrolet Traverse LS 4dr SUV,3.6L 6cyl 9A,34775
Taxes_Fees,2291,163,146,133,133,2023,Chevrolet Traverse LS 4dr SUV,3.6L 6cyl 9A,34775
Financing,2751,2241,1682,1067,391,2023,Chevrolet Traverse LS 4dr SUV,3.6L 6cyl 9A,34775
Depreciation,5296,2621,2481,2911,2757,2023,Chevrolet Traverse LS 4dr SUV,3.6L 6cyl 9A,34775
Fuel,2478,2552,2628,2707,2789,2023,Chevrolet Traverse LS 4dr SUV,3.6L 6cyl 9A,34775
Insurance,1190,1232,1275,1319,1366,2023,Chevrolet Traverse LS 4dr SUV AWD,3.6L 6cyl 9A,37223
Maintenance,271,603,431,2117,2288,2023,Chevrolet Traverse LS 4dr SUV AWD,3.6L 6cyl 9A,37223
Repairs,0,0,136,322,468,2023,Chevrolet Traverse LS 4dr SUV AWD,3.6L 6cyl 9A,37223
Taxes_Fees,2446,174,156,141,141,2023,Chevrolet Traverse LS 4dr SUV AWD,3.6L 6cyl 9A,37223
Financing,2944,2399,1801,1142,418,2023,Chevrolet Traverse LS 4dr SUV AWD,3.6L 6cyl 9A,37223
Depreciation,6208,3417,3235,3794,3594,2023,Chevrolet Traverse LS 4dr SUV AWD,3.6L 6cyl 9A,37223
Fuel,2603,2681,2761,2844,2929,2023,Chevrolet Traverse LS 4dr SUV AWD,3.6L 6cyl 9A,37223
Insurance,1150,1190,1232,1275,1320,2023,Chevrolet Traverse LT Cloth 4dr SUV,3.6L 6cyl 9A,38314
Maintenance,271,603,431,1997,2403,2023,Chevrolet Traverse LT Cloth 4dr SUV,3.6L 6cyl 9A,38314
Repairs,0,0,126,297,433,2023,Chevrolet Traverse LT Cloth 4dr SUV,3.6L 6cyl 9A,38314
Taxes_Fees,2514,179,160,145,145,2023,Chevrolet Traverse LT Cloth 4dr SUV,3.6L 6cyl 9A,38314
Financing,3031,2469,1853,1176,430,2023,Chevrolet Traverse LT Cloth 4dr SUV,3.6L 6cyl 9A,38314
Depreciation,6288,2889,2734,3208,3038,2023,Chevrolet Traverse LT Cloth 4dr SUV,3.6L 6cyl 9A,38314
Fuel,2478,2552,2628,2707,2789,2023,Chevrolet Traverse LT Cloth 4dr SUV,3.6L 6cyl 9A,38314
Insurance,1193,1235,1278,1323,1369,2023,Chevrolet Traverse LT Cloth 4dr SUV AWD,3.6L 6cyl 9A,41329
Maintenance,271,603,431,2117,2288,2023,Chevrolet Traverse LT Cloth 4dr SUV AWD,3.6L 6cyl 9A,41329
Repairs,0,0,136,322,468,2023,Chevrolet Traverse LT Cloth 4dr SUV AWD,3.6L 6cyl 9A,41329
Taxes_Fees,2704,193,173,156,156,2023,Chevrolet Traverse LT Cloth 4dr SUV AWD,3.6L 6cyl 9A,41329
Financing,3269,2664,1999,1268,464,2023,Chevrolet Traverse LT Cloth 4dr SUV AWD,3.6L 6cyl 9A,41329
Depreciation,7968,2894,2740,3213,3045,2023,Chevrolet Traverse LT Cloth 4dr SUV AWD,3.6L 6cyl 9A,41329
Fuel,2603,2681,2761,2844,2929,2023,Chevrolet Traverse LT Cloth 4dr SUV AWD,3.6L 6cyl 9A,41329
Insurance,1175,1216,1259,1303,1348,2023,Chevrolet Traverse LT Leather 4dr SUV,3.6L 6cyl 9A,42026
Maintenance,271,603,431,1997,2403,2023,Chevrolet Traverse LT Leather 4dr SUV,3.6L 6cyl 9A,42026
Repairs,0,0,126,297,433,2023,Chevrolet Traverse LT Leather 4dr SUV,3.6L 6cyl 9A,42026
Taxes_Fees,2748,196,175,159,159,2023,Chevrolet Traverse LT Leather 4dr SUV,3.6L 6cyl 9A,42026
Financing,3324,2709,2033,1289,472,2023,Chevrolet Traverse LT Leather 4dr SUV,3.6L 6cyl 9A,42026
Depreciation,8533,2936,2778,3259,3085,2023,Chevrolet Traverse LT Leather 4dr SUV,3.6L 6cyl 9A,42026
Fuel,2478,2552,2628,2707,2789,2023,Chevrolet Traverse LT Leather 4dr SUV,3.6L 6cyl 9A,42026
Insurance,1284,1329,1375,1424,1473,2023,Chevrolet Traverse LT Leather 4dr SUV AWD,3.6L 6cyl 9A,46133
Maintenance,271,603,431,2117,2288,2023,Chevrolet Traverse LT Leather 4dr SUV AWD,3.6L 6cyl 9A,46133
Repairs,0,0,136,322,468,2023,Chevrolet Traverse LT Leather 4dr SUV AWD,3.6L 6cyl 9A,46133
Taxes_Fees,3006,214,192,174,174,2023,Chevrolet Traverse LT Leather 4dr SUV AWD,3.6L 6cyl 9A,46133
Financing,3649,2974,2231,1415,519,2023,Chevrolet Traverse LT Leather 4dr SUV AWD,3.6L 6cyl 9A,46133
Depreciation,9379,3213,3041,3566,3379,2023,Chevrolet Traverse LT Leather 4dr SUV AWD,3.6L 6cyl 9A,46133
Fuel,2603,2681,2761,2844,2929,2023,Chevrolet Traverse LT Leather 4dr SUV AWD,3.6L 6cyl 9A,46133
Insurance,1175,1216,1259,1303,1348,2023,Chevrolet Traverse Premier 4dr SUV,3.6L 6cyl 9A,49193
Maintenance,271,603,431,2162,2568,2023,Chevrolet Traverse Premier 4dr SUV,3.6L 6cyl 9A,49193
Repairs,0,0,126,297,433,2023,Chevrolet Traverse Premier 4dr SUV,3.6L 6cyl 9A,49193
Taxes_Fees,3198,228,204,185,185,2023,Chevrolet Traverse Premier 4dr SUV,3.6L 6cyl 9A,49193
Financing,3891,3171,2379,1509,553,2023,Chevrolet Traverse Premier 4dr SUV,3.6L 6cyl 9A,49193
Depreciation,8145,4008,3794,4453,4215,2023,Chevrolet Traverse Premier 4dr SUV,3.6L 6cyl 9A,49193
Fuel,2478,2552,2628,2707,2789,2023,Chevrolet Traverse Premier 4dr SUV,3.6L 6cyl 9A,49193
Insurance,1284,1329,1375,1424,1473,2023,Chevrolet Traverse Premier 4dr SUV AWD,3.6L 6cyl 9A,51700
Maintenance,271,603,431,2282,2453,2023,Chevrolet Traverse Premier 4dr SUV AWD,3.6L 6cyl 9A,51700
Repairs,0,0,136,322,468,2023,Chevrolet Traverse Premier 4dr SUV AWD,3.6L 6cyl 9A,51700
Taxes_Fees,3356,239,214,194,194,2023,Chevrolet Traverse Premier 4dr SUV AWD,3.6L 6cyl 9A,51700
Financing,4089,3333,2500,1586,581,2023,Chevrolet Traverse Premier 4dr SUV AWD,3.6L 6cyl 9A,51700
Depreciation,8881,3942,3733,4377,4147,2023,Chevrolet Traverse Premier 4dr SUV AWD,3.6L 6cyl 9A,51700
Fuel,2603,2681,2761,2844,2929,2023,Chevrolet Traverse Premier 4dr SUV AWD,3.6L 6cyl 9A,51700
Insurance,1175,1216,1259,1303,1348,2023,Chevrolet Traverse RS 4dr SUV,3.6L 6cyl 9A,45776
Maintenance,271,603,431,2162,2568,2023,Chevrolet Traverse RS 4dr SUV,3.6L 6cyl 9A,45776
Repairs,0,0,126,297,433,2023,Chevrolet Traverse RS 4dr SUV,3.6L 6cyl 9A,45776
Taxes_Fees,2983,213,190,173,173,2023,Chevrolet Traverse RS 4dr SUV,3.6L 6cyl 9A,45776
Financing,3621,2950,2214,1405,514,2023,Chevrolet Traverse RS 4dr SUV,3.6L 6cyl 9A,45776
Depreciation,8118,3481,3291,3862,3659,2023,Chevrolet Traverse RS 4dr SUV,3.6L 6cyl 9A,45776
Fuel,2478,2552,2628,2707,2789,2023,Chevrolet Traverse RS 4dr SUV,3.6L 6cyl 9A,45776
Insurance,1284,1329,1375,1424,1473,2023,Chevrolet Traverse RS 4dr SUV AWD,3.6L 6cyl 9A,48285
Maintenance,271,603,431,2282,2453,2023,Chevrolet Traverse RS 4dr SUV AWD,3.6L 6cyl 9A,48285
Repairs,0,0,136,322,468,2023,Chevrolet Traverse RS 4dr SUV AWD,3.6L 6cyl 9A,48285
Taxes_Fees,3141,224,201,182,182,2023,Chevrolet Traverse RS 4dr SUV AWD,3.6L 6cyl 9A,48285
Financing,3819,3112,2336,1481,543,2023,Chevrolet Traverse RS 4dr SUV AWD,3.6L 6cyl 9A,48285
Depreciation,8218,3693,3496,4101,3884,2023,Chevrolet Traverse RS 4dr SUV AWD,3.6L 6cyl 9A,48285
Fuel,2603,2681,2761,2844,2929,2023,Chevrolet Traverse RS 4dr SUV AWD,3.6L 6cyl 9A,48285
Insurance,1450,1501,1553,1608,1664,2023,Chrysler 300 S 4dr Sedan,3.6L 6cyl 8A,47983
Maintenance,146,646,391,2190,1549,2023,Chrysler 300 S 4dr Sedan,3.6L 6cyl 8A,47983
Repairs,0,0,136,322,468,2023,Chrysler 300 S 4dr Sedan,3.6L 6cyl 8A,47983
Taxes_Fees,2815,201,180,163,163,2023,Chrysler 300 S 4dr Sedan,3.6L 6cyl 8A,47983
Financing,3369,2745,2060,1307,478,2023,Chrysler 300 S 4dr Sedan,3.6L 6cyl 8A,47983
Depreciation,13145,2362,2233,2620,2481,2023,Chrysler 300 S 4dr Sedan,3.6L 6cyl 8A,47983
Fuel,2478,2552,2628,2707,2789,2023,Chrysler 300 S 4dr Sedan,3.6L 6cyl 8A,47983
Insurance,1430,1480,1532,1585,1641,2023,Chrysler 300 S 4dr Sedan,5.7L 8cyl 8A,55771
Maintenance,146,643,391,2109,1677,2023,Chrysler 300 S 4dr Sedan,5.7L 8cyl 8A,55771
Repairs,0,0,126,297,433,2023,Chrysler 300 S 4dr Sedan,5.7L 8cyl 8A,55771
Taxes_Fees,3153,225,201,183,183,2023,Chrysler 300 S 4dr Sedan,5.7L 8cyl 8A,55771
Financing,3795,3093,2321,1472,539,2023,Chrysler 300 S 4dr Sedan,5.7L 8cyl 8A,55771
Depreciation,13723,2625,2486,2917,2763,2023,Chrysler 300 S 4dr Sedan,5.7L 8cyl 8A,55771
Fuel,2262,2330,2400,2472,2546,2023,Chrysler 300 S 4dr Sedan,5.7L 8cyl 8A,55771
Insurance,1450,1501,1553,1608,1664,2023,Chrysler 300 Touring 4dr Sedan,3.6L 6cyl 8A,39292
Maintenance,146,646,391,2190,1549,2023,Chrysler 300 Touring 4dr Sedan,3.6L 6cyl 8A,39292
Repairs,0,0,136,322,468,2023,Chrysler 300 Touring 4dr Sedan,3.6L 6cyl 8A,39292
Taxes_Fees,3246,231,207,188,188,2023,Chrysler 300 Touring 4dr Sedan,3.6L 6cyl 8A,39292
Financing,3913,3189,2392,1518,556,2023,Chrysler 300 Touring 4dr Sedan,3.6L 6cyl 8A,39292
Depreciation,14967,2772,2621,3075,2912,2023,Chrysler 300 Touring 4dr Sedan,3.6L 6cyl 8A,39292
Fuel,2478,2552,2628,2707,2789,2023,Chrysler 300 Touring 4dr Sedan,3.6L 6cyl 8A,39292
Insurance,1437,1487,1539,1593,1649,2023,Chrysler 300 Touring L 4dr Sedan,3.6L 6cyl 8A,44758
Maintenance,146,643,391,1981,1550,2023,Chrysler 300 Touring L 4dr Sedan,3.6L 6cyl 8A,44758
Repairs,0,0,126,297,433,2023,Chrysler 300 Touring L 4dr Sedan,3.6L 6cyl 8A,44758
Taxes_Fees,2607,186,166,151,151,2023,Chrysler 300 Touring L 4dr Sedan,3.6L 6cyl 8A,44758
Financing,3108,2532,1901,1205,442,2023,Chrysler 300 Touring L 4dr Sedan,3.6L 6cyl 8A,44758
Depreciation,10721,1859,1757,2063,1953,2023,Chrysler 300 Touring L 4dr Sedan,3.6L 6cyl 8A,44758
Fuel,2262,2330,2400,2472,2546,2023,Chrysler 300 Touring L 4dr Sedan,3.6L 6cyl 8A,44758
Insurance,1430,1480,1532,1585,1641,2023,Chrysler 300 Touring L 4dr Sedan AWD,3.6L 6cyl 8A,49470
Maintenance,156,651,375,2115,1590,2023,Chrysler 300 Touring L 4dr Sedan AWD,3.6L 6cyl 8A,49470
Repairs,0,0,126,297,433,2023,Chrysler 300 Touring L 4dr Sedan AWD,3.6L 6cyl 8A,49470
Taxes_Fees,3580,255,229,207,207,2023,Chrysler 300 Touring L 4dr Sedan AWD,3.6L 6cyl 8A,49470
Financing,4411,3595,2697,1711,627,2023,Chrysler 300 Touring L 4dr Sedan AWD,3.6L 6cyl 8A,49470
Depreciation,17816,3049,2882,3382,3203,2023,Chrysler 300 Touring L 4dr Sedan AWD,3.6L 6cyl 8A,49470
Fuel,2738,2820,2905,2992,3081,2023,Chrysler 300 Touring L 4dr Sedan AWD,3.6L 6cyl 8A,49470
Insurance,1285,1330,1377,1425,1475,2023,Chrysler Pacifica Limited 4dr Minivan,3.6L 6cyl 9A,55274
Maintenance,159,738,391,1164,1493,2023,Chrysler Pacifica Limited 4dr Minivan,3.6L 6cyl 9A,55274
Repairs,0,0,126,297,433,2023,Chrysler Pacifica Limited 4dr Minivan,3.6L 6cyl 9A,55274
Taxes_Fees,3549,253,227,206,206,2023,Chrysler Pacifica Limited 4dr Minivan,3.6L 6cyl 9A,55274
Financing,4372,3563,2673,1696,621,2023,Chrysler Pacifica Limited 4dr Minivan,3.6L 6cyl 9A,55274
Depreciation,18214,2989,2829,3318,3142,2023,Chrysler Pacifica Limited 4dr Minivan,3.6L 6cyl 9A,55274
Fuel,2367,2438,2511,2586,2664,2023,Chrysler Pacifica Limited 4dr Minivan,3.6L 6cyl 9A,55274
Insurance,1285,1330,1377,1425,1475,2023,Chrysler Pacifica Limited 4dr Minivan AWD,3.6L 6cyl 9A,59877
Maintenance,159,738,391,1164,1494,2023,Chrysler Pacifica Limited 4dr Minivan AWD,3.6L 6cyl 9A,59877
Repairs,0,0,136,322,468,2023,Chrysler Pacifica Limited 4dr Minivan AWD,3.6L 6cyl 9A,59877
Taxes_Fees,3838,274,245,222,222,2023,Chrysler Pacifica Limited 4dr Minivan AWD,3.6L 6cyl 9A,59877
Financing,4736,3860,2896,1836,673,2023,Chrysler Pacifica Limited 4dr Minivan AWD,3.6L 6cyl 9A,59877
Depreciation,18643,3096,2929,3435,3255,2023,Chrysler Pacifica Limited 4dr Minivan AWD,3.6L 6cyl 9A,59877
Fuel,2603,2681,2761,2844,2929,2023,Chrysler Pacifica Limited 4dr Minivan AWD,3.6L 6cyl 9A,59877
Insurance,1254,1298,1343,1390,1439,2023,Chrysler Pacifica Pinnacle 4dr Minivan,3.6L 6cyl 9A,59394
Maintenance,159,738,391,1164,1659,2023,Chrysler Pacifica Pinnacle 4dr Minivan,3.6L 6cyl 9A,59394
Repairs,0,0,126,297,433,2023,Chrysler Pacifica Pinnacle 4dr Minivan,3.6L 6cyl 9A,59394
Taxes_Fees,3808,272,243,221,221,2023,Chrysler Pacifica Pinnacle 4dr Minivan,3.6L 6cyl 9A,59394
Financing,4698,3828,2873,1822,667,2023,Chrysler Pacifica Pinnacle 4dr Minivan,3.6L 6cyl 9A,59394
Depreciation,18486,3072,2906,3408,3229,2023,Chrysler Pacifica Pinnacle 4dr Minivan,3.6L 6cyl 9A,59394
Fuel,2367,2438,2511,2586,2664,2023,Chrysler Pacifica Pinnacle 4dr Minivan,3.6L 6cyl 9A,59394
Insurance,1285,1330,1377,1425,1475,2023,Chrysler Pacifica Pinnacle 4dr Minivan AWD,3.6L 6cyl 9A,61812
Maintenance,159,738,391,1164,1626,2023,Chrysler Pacifica Pinnacle 4dr Minivan AWD,3.6L 6cyl 9A,61812
Repairs,0,0,136,322,468,2023,Chrysler Pacifica Pinnacle 4dr Minivan AWD,3.6L 6cyl 9A,61812
Taxes_Fees,3960,282,253,230,230,2023,Chrysler Pacifica Pinnacle 4dr Minivan AWD,3.6L 6cyl 9A,61812
Financing,4889,3984,2990,1896,695,2023,Chrysler Pacifica Pinnacle 4dr Minivan AWD,3.6L 6cyl 9A,61812
Depreciation,19173,3203,3030,3553,3366,2023,Chrysler Pacifica Pinnacle 4dr Minivan AWD,3.6L 6cyl 9A,61812
Fuel,2603,2681,2761,2844,2929,2023,Chrysler Pacifica Pinnacle 4dr Minivan AWD,3.6L 6cyl 9A,61812
Insurance,1238,1281,1326,1373,1421,2023,Chrysler Pacifica Touring 4dr Minivan,3.6L 6cyl 9A,42093
Maintenance,159,738,391,1164,1226,2023,Chrysler Pacifica Touring 4dr Minivan,3.6L 6cyl 9A,42093
